rating,review,,,,,,,,,
5,"the food was tasteless . its not worth the money, i have eaten many egg dishes and this is the worst of them all. ",,,,,,,,,
5,Thard class food quality,,,,,,,,,
5,rong odar,,,,,,,,,
5,"the food was tasteless . its not worth the money, i have eaten many egg dishes and this is the worst of them all. ",,,,,,,,,
5,Thard class food quality,,,,,,,,,
5,rong odar,,,,,,,,,
5,"the food was tasteless . its not worth the money, i have eaten many egg dishes and this is the worst of them all. ",,,,,,,,,
5,Thard class food quality,,,,,,,,,
5,rong odar,,,,,,,,,
5,"the food was tasteless . its not worth the money, i have eaten many egg dishes and this is the worst of them all. ",,,,,,,,,
5,Thard class food quality,,,,,,,,,
5,rong odar,,,,,,,,,
5,"the food was tasteless . its not worth the money, i have eaten many egg dishes and this is the worst of them all. ",,,,,,,,,
5,Thard class food quality,,,,,,,,,
1,rong odar,,,,,,,,,
5,"the food was tasteless . its not worth the money, i have eaten many egg dishes and this is the worst of them all. ",,,,,,,,,
5,Thard class food quality,,,,,,,,,
5,rong odar,,,,,,,,,
5,"the food was tasteless . its not worth the money, i have eaten many egg dishes and this is the worst of them all. ",,,,,,,,,
5,Thard class food quality,,,,,,,,,
5,rong odar,,,,,,,,,
5,"the food was tasteless . its not worth the money, i have eaten many egg dishes and this is the worst of them all. ",,,,,,,,,
5,Thard class food quality,,,,,,,,,
5,rong odar,,,,,,,,,
5,"the food was tasteless . its not worth the money, i have eaten many egg dishes and this is the worst of them all. ",,,,,,,,,
5,Pizza and garlic bread both were totally cold.,,,,,,,,,
5,Very tasty pizza and Have to taste veg suprema cheese burst and Creamy panner pizza..Good quality of Cheese And Oil Is using for The garnishing..<br/>,,,,,,,,,
5,One of the worst pizza places in Surat. We ordered their puff pizza. They took more than an hour for that. The service is extremely slow and pathetic. The food is below average. There are a lot of pizza places in Surat. Save yourself some money and time and do not visit this place.,,,,,,,,,
5,Pizza and garlic bread both were totally cold.,,,,,,,,,
5,Very tasty pizza and Have to taste veg suprema cheese burst and Creamy panner pizza..Good quality of Cheese And Oil Is using for The garnishing..<br/>,,,,,,,,,
5,One of the worst pizza places in Surat. We ordered their puff pizza. They took more than an hour for that. The service is extremely slow and pathetic. The food is below average. There are a lot of pizza places in Surat. Save yourself some money and time and do not visit this place.,,,,,,,,,
5,Pizza and garlic bread both were totally cold.,,,,,,,,,
5,Very tasty pizza and Have to taste veg suprema cheese burst and Creamy panner pizza..Good quality of Cheese And Oil Is using for The garnishing..<br/>,,,,,,,,,
5,One of the worst pizza places in Surat. We ordered their puff pizza. They took more than an hour for that. The service is extremely slow and pathetic. The food is below average. There are a lot of pizza places in Surat. Save yourself some money and time and do not visit this place.,,,,,,,,,
3,Pizza and garlic bread both were totally cold.,,,,,,,,,
5,Very tasty pizza and Have to taste veg suprema cheese burst and Creamy panner pizza..Good quality of Cheese And Oil Is using for The garnishing..<br/>,,,,,,,,,
5,One of the worst pizza places in Surat. We ordered their puff pizza. They took more than an hour for that. The service is extremely slow and pathetic. The food is below average. There are a lot of pizza places in Surat. Save yourself some money and time and do not visit this place.,,,,,,,,,
1,Pizza and garlic bread both were totally cold.,,,,,,,,,
5,Very tasty pizza and Have to taste veg suprema cheese burst and Creamy panner pizza..Good quality of Cheese And Oil Is using for The garnishing..<br/>,,,,,,,,,
5,One of the worst pizza places in Surat. We ordered their puff pizza. They took more than an hour for that. The service is extremely slow and pathetic. The food is below average. There are a lot of pizza places in Surat. Save yourself some money and time and do not visit this place.,,,,,,,,,
5,Pizza and garlic bread both were totally cold.,,,,,,,,,
5,Very tasty pizza and Have to taste veg suprema cheese burst and Creamy panner pizza..Good quality of Cheese And Oil Is using for The garnishing..<br/>,,,,,,,,,
5,One of the worst pizza places in Surat. We ordered their puff pizza. They took more than an hour for that. The service is extremely slow and pathetic. The food is below average. There are a lot of pizza places in Surat. Save yourself some money and time and do not visit this place.,,,,,,,,,
1,Pizza and garlic bread both were totally cold.,,,,,,,,,
1,Very tasty pizza and Have to taste veg suprema cheese burst and Creamy panner pizza..Good quality of Cheese And Oil Is using for The garnishing..<br/>,,,,,,,,,
5,One of the worst pizza places in Surat. We ordered their puff pizza. They took more than an hour for that. The service is extremely slow and pathetic. The food is below average. There are a lot of pizza places in Surat. Save yourself some money and time and do not visit this place.,,,,,,,,,
5,Pizza and garlic bread both were totally cold.,,,,,,,,,
1,Very tasty pizza and Have to taste veg suprema cheese burst and Creamy panner pizza..Good quality of Cheese And Oil Is using for The garnishing..<br/>,,,,,,,,,
5,One of the worst pizza places in Surat. We ordered their puff pizza. They took more than an hour for that. The service is extremely slow and pathetic. The food is below average. There are a lot of pizza places in Surat. Save yourself some money and time and do not visit this place.,,,,,,,,,
5,Pizza and garlic bread both were totally cold.,,,,,,,,,
1,Very tasty pizza and Have to taste veg suprema cheese burst and Creamy panner pizza..Good quality of Cheese And Oil Is using for The garnishing..<br/>,,,,,,,,,
5,One of the worst pizza places in Surat. We ordered their puff pizza. They took more than an hour for that. The service is extremely slow and pathetic. The food is below average. There are a lot of pizza places in Surat. Save yourself some money and time and do not visit this place.,,,,,,,,,
5,Pizza and garlic bread both were totally cold.,,,,,,,,,
1,Very tasty pizza and Have to taste veg suprema cheese burst and Creamy panner pizza..Good quality of Cheese And Oil Is using for The garnishing..<br/>,,,,,,,,,
5,One of the worst pizza places in Surat. We ordered their puff pizza. They took more than an hour for that. The service is extremely slow and pathetic. The food is below average. There are a lot of pizza places in Surat. Save yourself some money and time and do not visit this place.,,,,,,,,,
5,Pizza and garlic bread both were totally cold.,,,,,,,,,
1,Very tasty pizza and Have to taste veg suprema cheese burst and Creamy panner pizza..Good quality of Cheese And Oil Is using for The garnishing..<br/>,,,,,,,,,
5,One of the worst pizza places in Surat. We ordered their puff pizza. They took more than an hour for that. The service is extremely slow and pathetic. The food is below average. There are a lot of pizza places in Surat. Save yourself some money and time and do not visit this place.,,,,,,,,,
5,Pizza and garlic bread both were totally cold.,,,,,,,,,
1,Very tasty pizza and Have to taste veg suprema cheese burst and Creamy panner pizza..Good quality of Cheese And Oil Is using for The garnishing..<br/>,,,,,,,,,
5,One of the worst pizza places in Surat. We ordered their puff pizza. They took more than an hour for that. The service is extremely slow and pathetic. The food is below average. There are a lot of pizza places in Surat. Save yourself some money and time and do not visit this place.,,,,,,,,,
5,Pizza and garlic bread both were totally cold.,,,,,,,,,
1,Very tasty pizza and Have to taste veg suprema cheese burst and Creamy panner pizza..Good quality of Cheese And Oil Is using for The garnishing..<br/>,,,,,,,,,
5,One of the worst pizza places in Surat. We ordered their puff pizza. They took more than an hour for that. The service is extremely slow and pathetic. The food is below average. There are a lot of pizza places in Surat. Save yourself some money and time and do not visit this place.,,,,,,,,,
5,Pizza and garlic bread both were totally cold.,,,,,,,,,
1,Very tasty pizza and Have to taste veg suprema cheese burst and Creamy panner pizza..Good quality of Cheese And Oil Is using for The garnishing..<br/>,,,,,,,,,
5,One of the worst pizza places in Surat. We ordered their puff pizza. They took more than an hour for that. The service is extremely slow and pathetic. The food is below average. There are a lot of pizza places in Surat. Save yourself some money and time and do not visit this place.,,,,,,,,,
5,bad in quantity,,,,,,,,,
5,worst food quality,,,,,,,,,
5,Dosto order karna paisa paani me behana. Bahut hi ghatia test uncooked brunt and untested,,,,,,,,,
5,Bhai Chinese me baal nikla wo bhi do baar or kitna goja test tha test to sahi rakho bhai test check karke to banao,,,,,,,,,
5,Nothing,,,,,,,,,
5,I never order bismillah,,,,,,,,,
5,Tasty food,,,,,,,,,
5,Good stuff has GOODDD STUFF,,,,,,,,,
1,"<span class=""sc-isojaI gDLUys"">Gives such a cute cozy french vibe. The playlist is on point. I was never a fan of croissants until i tried the Chicken Salami Croissant. It's the only place that serves chicken salami croissant in town. And i loved it. If you're okay with experimenting with different kinds of coffee, ask the head Barista to make you something new. He experiments a lot, and happens to make the best. If you're in the mood to have a Frappe, ask for something new, and he'll make the best. If you're just into coffee, try Picolo. Strong and one of the best. Hits right. Absolutely love love love the vibe. <br/>Amazing books and magazine collection, unique retail stuff, with great coffee. It's an unusual place. Not...</span><span class=""sc-btewqU joolgW"">read more</span>",,,,,,,,,
5,"I had WHOLESOME experience at THEGOODSTUFF cafe, great<br/>combination of coffee and deserts, two bests of life.<br/><br/>savoury menu is great too, ambience is chill with a nice vibe ✨",,,,,,,,,
1,"Best coffee in town, I've been to so many places but this is worth your money and is very quaint and cute. Must try: Iced mocha ",,,,,,,,,
1,"Not at all consistent and very big disappointment , they deliver wrong order even after ordering twice. Very upsetting ",,,,,,,,,
5,Pathetic service and food <br/>They don’t listen to any order specifications at all. Terrible service.,,,,,,,,,
4,Flat white are hot coffee.. you have served me cold,,,,,,,,,
1,"I tried their Flaming hot cheetoz Cheese Sticks.. Yes,that red one which you saw in Mukbangs. But unfortunately this guys are using Amul processed cheese, which is unable to stay melted more than 1 min and can’t get any cheese pull strings from that as well. <br/>I was very disappointed while eating only a block of cheese inside.<br/>Otherwise the crust and the deep served with it were quite good enough.<br/><br/>Guys you seriously need to change the cheese itself.",,,,,,,,,
